arquivo,linha,classe,largura,altura,area,categoria
train_474.txt,3,0,0.398438,0.467187,0.186145,provavel_cacho
train_494.txt,4,0,0.757812,0.398438,0.301941,provavel_cacho
train_513.txt,1,0,0.553125,0.498437,0.275698,provavel_cacho
train_523.txt,3,0,0.576562,0.348438,0.200896,provavel_cacho
train_524.txt,4,0,0.49375,0.401562,0.198271,provavel_cacho
train_549.txt,1,0,0.45,0.43125,0.194063,provavel_cacho
train_562.txt,1,0,0.576562,0.685937,0.395485,provavel_cacho
train_569.txt,1,0,0.667188,0.526563,0.351317,provavel_cacho
train_578.txt,5,0,0.4875,0.64375,0.313828,provavel_cacho
train_587.txt,1,0,0.917188,0.525,0.481524,provavel_cacho
train_588.txt,1,0,0.790625,0.367188,0.290308,provavel_cacho
train_590.txt,1,0,0.246875,0.790625,0.195186,provavel_cacho
train_605.txt,1,0,0.39375,0.395313,0.155654,provavel_cacho
train_608.txt,2,0,0.292187,0.567187,0.165725,provavel_cacho
train_611.txt,1,0,0.426563,0.75625,0.322588,provavel_cacho
train_612.txt,1,0,0.66875,0.4875,0.326016,provavel_cacho
train_620.txt,5,0,0.904687,0.44375,0.401455,provavel_cacho
train_625.txt,2,0,0.45,0.557813,0.251016,provavel_cacho
train_666.txt,2,0,0.8,0.535937,0.42875,provavel_cacho
train_667.txt,2,0,0.6125,0.832812,0.510097,provavel_cacho
train_680.txt,3,0,0.629687,0.38125,0.240068,provavel_cacho
train_687.txt,1,0,0.728125,0.6875,0.500586,provavel_cacho
train_72.txt,1,0,0.639062,0.934375,0.597124,provavel_cacho
train_722.txt,1,0,0.964063,0.6,0.578438,provavel_cacho
train_75.txt,1,0,0.73125,0.926562,0.677548,provavel_cacho
train_76.txt,1,0,1.0,1.0,1.0,provavel_erro
train_760.txt,1,0,0.301563,0.720313,0.21722,provavel_cacho
train_762.txt,5,0,0.284375,0.589063,0.167515,provavel_cacho
train_765.txt,1,0,0.365625,0.453125,0.165674,provavel_cacho
train_778.txt,6,0,0.392188,0.796875,0.312525,provavel_cacho
train_865.txt,1,0,0.55625,0.370312,0.205986,provavel_cacho
train_865.txt,6,0,0.728125,0.407813,0.296939,provavel_cacho
train_887.txt,1,0,0.582812,0.696875,0.406147,provavel_cacho
train_889.txt,5,0,0.4,0.50625,0.2025,provavel_cacho
train_89.txt,1,0,0.91875,0.953125,0.875684,provavel_cacho
train_890.txt,1,0,0.760938,0.465625,0.354312,provavel_cacho
train_891.txt,1,0,0.704688,0.385937,0.271965,provavel_cacho
train_891.txt,3,0,0.426563,0.475,0.202617,provavel_cacho
train_897.txt,1,0,0.5375,0.473438,0.254473,provavel_cacho
train_897.txt,3,0,0.557813,0.670312,0.373909,provavel_cacho
train_913.txt,1,0,0.334375,0.6375,0.213164,provavel_cacho
train_914.txt,1,0,0.760938,0.546875,0.416138,provavel_cacho
train_917.txt,3,0,0.357812,0.446875,0.159897,provavel_cacho
train_931.txt,1,0,0.676562,0.246875,0.167026,provavel_cacho
train_941.txt,1,0,0.715625,0.8,0.5725,provavel_cacho
train_971.txt,1,0,0.451562,0.842187,0.3803,provavel_cacho
train_983.txt,2,0,0.648438,0.775,0.502539,provavel_cacho
val_1137.txt,1,0,0.379688,0.445312,0.16908,provavel_cacho
val_1137.txt,6,0,0.753125,0.446875,0.336553,provavel_cacho
val_1177.txt,1,0,0.74375,1.0,0.74375,provavel_cacho
val_1181.txt,1,0,0.65625,1.0,0.65625,provavel_cacho
val_1238.txt,1,0,0.26875,0.642188,0.172588,provavel_cacho
val_1248.txt,1,0,0.94375,0.471875,0.445332,provavel_cacho
val_1298.txt,2,0,0.482812,0.721875,0.34853,provavel_cacho
val_1299.txt,3,0,0.4375,0.79375,0.347266,provavel_cacho
val_151.txt,1,0,0.576562,0.976562,0.563049,provavel_cacho
val_1594.txt,2,0,0.490625,0.84375,0.413965,provavel_cacho
val_161.txt,4,0,0.559375,0.642188,0.359224,provavel_cacho
val_164.txt,1,0,0.857812,1.0,0.857812,provavel_cacho
val_1653.txt,1,0,0.526563,0.910937,0.479666,provavel_cacho
val_1745.txt,1,0,0.998437,0.8,0.79875,provavel_cacho
val_1752.txt,1,0,0.685937,0.9,0.617343,provavel_cacho
val_1892.txt,1,0,0.345313,0.776563,0.268157,provavel_cacho
val_1922.txt,1,0,0.38125,0.690625,0.263301,provavel_cacho
val_223.txt,6,0,0.310937,0.717187,0.223,provavel_cacho
val_260.txt,2,0,0.58125,0.589063,0.342393,provavel_cacho
val_289.txt,1,0,0.61875,0.351562,0.217529,provavel_cacho
val_327.txt,1,0,0.95625,0.421875,0.403418,provavel_cacho
val_327.txt,3,0,0.621875,0.534375,0.332314,provavel_cacho
val_335.txt,2,0,0.601562,0.332813,0.200208,provavel_cacho
val_377.txt,1,0,0.832812,0.532813,0.443733,provavel_cacho
val_406.txt,2,0,0.517188,0.557813,0.288494,provavel_cacho
val_450.txt,5,0,0.376563,0.442188,0.166512,provavel_cacho
val_533.txt,1,0,0.535937,0.875,0.468945,provavel_cacho
val_533.txt,2,0,0.495312,0.617188,0.305701,provavel_cacho
val_615.txt,1,0,0.3,0.6875,0.20625,provavel_cacho
val_69.txt,1,0,0.728125,1.0,0.728125,provavel_cacho
val_708.txt,1,0,0.565625,0.832812,0.471059,provavel_cacho
val_799.txt,2,0,0.332813,0.498437,0.165886,provavel_cacho
val_800.txt,3,0,0.501563,0.326562,0.163791,provavel_cacho
val_973.txt,1,0,0.807813,0.578125,0.467017,provavel_cacho
